course,word,tfidf
信息论与编码理论.txt,HRumseyJr,0.0019913721526800864
信息论与编码理论.txt,HUIV,0.005974116458040258
信息论与编码理论.txt,HUlogr,0.0019913721526800864
信息论与编码理论.txt,HXHXIY,0.005974116458040258
信息论与编码理论.txt,HXHXY,0.003982744305360173
信息论与编码理论.txt,HXHY,0.0019913721526800864
信息论与编码理论.txt,HXHYHXY,0.0019913721526800864
信息论与编码理论.txt,HXIP,0.0019913721526800864
信息论与编码理论.txt,HXIY,0.025887837984841122
信息论与编码理论.txt,HXIYHZ,0.0019913721526800864
信息论与编码理论.txt,HXX,0.0019913721526800864
信息论与编码理论.txt,HXY,0.019913721526800862
信息论与编码理论.txt,HXYHXHYIX,0.0019913721526800864
信息论与编码理论.txt,HXZApCstoeZAxpsloBK,0.0019913721526800864
信息论与编码理论.txt,HXZpAsJo,0.0019913721526800864
信息论与编码理论.txt,HXlog,0.003982744305360173
信息论与编码理论.txt,HXlogee,0.0019913721526800864
信息论与编码理论.txt,HXlogr,0.0019913721526800864
信息论与编码理论.txt,HXplogp,0.0019913721526800864
信息论与编码理论.txt,HXr,0.0019913721526800864
信息论与编码理论.txt,HY,0.003982744305360173
信息论与编码理论.txt,HYHYIXHYHXHaoa,0.0019913721526800864
信息论与编码理论.txt,HYIX,0.0019913721526800864
信息论与编码理论.txt,HYIXlog,0.0019913721526800864
信息论与编码理论.txt,HYu,0.0019913721526800864
信息论与编码理论.txt,HZ,0.003982744305360173
信息论与编码理论.txt,HZElogA,0.003982744305360173
信息论与编码理论.txt,HZHP,0.0019913721526800864
信息论与编码理论.txt,HaRoe,0.0019913721526800864
信息论与编码理论.txt,HaboglogHa,0.0019913721526800864
信息论与编码理论.txt,Hcoaa,0.0019913721526800864
信息论与编码理论.txt,HfU,0.0019913721526800864
信息论与编码理论.txt,HfX,0.0019913721526800864
信息论与编码理论.txt,Hiifii,0.0019913721526800864
信息论与编码理论.txt,Hiii,0.0019913721526800864
信息论与编码理论.txt,HlinxaXi,0.0019913721526800864
信息论与编码理论.txt,HnUnp,0.0019913721526800864
信息论与编码理论.txt,HpHUIF,0.0019913721526800864
信息论与编码理论.txt,HpP,0.0019913721526800864
信息论与编码理论.txt,Hpa,0.0019913721526800864
信息论与编码理论.txt,Hpi,0.003982744305360173
信息论与编码理论.txt,Hpip,0.0019913721526800864
信息论与编码理论.txt,HpmHp,0.003982744305360173
信息论与编码理论.txt,Hpn,0.0019913721526800864
信息论与编码理论.txt,Hpnnlo,0.0019913721526800864
信息论与编码理论.txt,HpnspHp,0.0019913721526800864
信息论与编码理论.txt,Hpp,0.0019913721526800864
信息论与编码理论.txt,HppHp,0.0019913721526800864
信息论与编码理论.txt,Hpplogpplogp,0.0019913721526800864
信息论与编码理论.txt,Hppz,0.0019913721526800864
信息论与编码理论.txt,Hqglogr,0.0019913721526800864
信息论与编码理论.txt,Hqqz,0.0019913721526800864
信息论与编码理论.txt,Hvo,0.0019913721526800864
信息论与编码理论.txt,HxHeI,0.0019913721526800864
信息论与编码理论.txt,HxHz,0.0019913721526800864
信息论与编码理论.txt,HxZnlo,0.0019913721526800864
信息论与编码理论.txt,HxinElo,0.0019913721526800864
信息论与编码理论.txt,HxinElos,0.0019913721526800864
信息论与编码理论.txt,Hxn,0.0019913721526800864
信息论与编码理论.txt,Hxo,0.0019913721526800864
信息论与编码理论.txt,Hxx,0.0019913721526800864
